username,name,email,password,gender,marriage,income_prospect,asset_level,income_level,finance_type,product_list
user_188,User 188,user188@example.com,password188,male,single,decreasing,above_1b,70m_to_100m,spender,"{""deposits"": [63, 72, 89, 96], ""savings"": [185, 158, 130, 125]}"
user_189,User 189,user189@example.com,password189,male,married,decreasing,10m_to_50m,100m_to_300m,investor,"{""deposits"": [50, 8], ""savings"": [153, 163]}"
user_190,User 190,user190@example.com,password190,male,single,stable_increase,50m_to_100m,30m_to_50m,investor,"{""deposits"": [70, 35, 49], ""savings"": [125]}"
user_191,User 191,user191@example.com,password191,female,single,unstable,50m_to_100m,100m_to_300m,investor,"{""deposits"": [], ""savings"": [113, 167, 109, 112]}"
user_192,User 192,user192@example.com,password192,male,married,stable_increase,50m_to_100m,below_30m,saver,"{""deposits"": [], ""savings"": [155, 124, 107]}"
user_193,User 193,user193@example.com,password193,female,single,decreasing,below_10m,100m_to_300m,saver,"{""deposits"": [7, 26, 74, 55], ""savings"": [149, 118]}"
user_194,User 194,user194@example.com,password194,female,married,decreasing,above_1b,above_300m,investor,"{""deposits"": [], ""savings"": [199, 175]}"
user_195,User 195,user195@example.com,password195,male,married,stable_increase,above_1b,below_30m,spender,"{""deposits"": [82], ""savings"": [159]}"
user_196,User 196,user196@example.com,password196,female,married,decreasing,below_10m,below_30m,spender,"{""deposits"": [], ""savings"": [190]}"
user_197,User 197,user197@example.com,password197,male,single,decreasing,100m_to_500m,below_30m,spender,"{""deposits"": [34, 54, 67], ""savings"": [120, 176, 144]}"
user_198,User 198,user198@example.com,password198,male,single,stable_increase,500m_to_1b,below_30m,planner,"{""deposits"": [56], ""savings"": [189, 172, 102]}"
user_199,User 199,user199@example.com,password199,male,single,unstable,100m_to_500m,above_300m,investor,"{""deposits"": [54], ""savings"": [140, 164, 121, 149]}"
user_200,User 200,user200@example.com,password200,female,single,decreasing,50m_to_100m,30m_to_50m,saver,"{""deposits"": [61, 41, 27, 95], ""savings"": []}"
user_201,User 201,user201@example.com,password201,female,married,decreasing,above_1b,100m_to_300m,investor,"{""deposits"": [74, 23], ""savings"": [109, 164, 133]}"
user_202,User 202,user202@example.com,password202,female,married,unstable,500m_to_1b,70m_to_100m,planner,"{""deposits"": [36, 1, 30], ""savings"": [148]}"
user_203,User 203,user203@example.com,password203,female,married,decreasing,10m_to_50m,70m_to_100m,planner,"{""deposits"": [40, 68], ""savings"": [171]}"
user_204,User 204,user204@example.com,password204,female,married,unstable,500m_to_1b,below_30m,spender,"{""deposits"": [], ""savings"": [152, 111, 198, 145]}"
user_205,User 205,user205@example.com,password205,female,married,decreasing,500m_to_1b,100m_to_300m,planner,"{""deposits"": [98, 60, 92, 48], ""savings"": []}"
user_206,User 206,user206@example.com,password206,male,single,unstable,10m_to_50m,70m_to_100m,spender,"{""deposits"": [], ""savings"": [142, 167]}"
user_207,User 207,user207@example.com,password207,male,single,unstable,100m_to_500m,70m_to_100m,spender,"{""deposits"": [71, 74, 75, 12], ""savings"": []}"
user_208,User 208,user208@example.com,password208,female,single,decreasing,100m_to_500m,below_30m,spender,"{""deposits"": [78], ""savings"": []}"
user_209,User 209,user209@example.com,password209,male,single,decreasing,above_1b,below_30m,saver,"{""deposits"": [82, 92], ""savings"": [168]}"
user_210,User 210,user210@example.com,password210,female,single,unstable,100m_to_500m,below_30m,investor,"{""deposits"": [98, 49, 24], ""savings"": [180, 155]}"
user_211,User 211,user211@example.com,password211,female,married,decreasing,50m_to_100m,70m_to_100m,saver,"{""deposits"": [8, 91, 14, 57], ""savings"": []}"
user_212,User 212,user212@example.com,password212,male,single,decreasing,below_10m,70m_to_100m,investor,"{""deposits"": [], ""savings"": [111, 196]}"
user_213,User 213,user213@example.com,password213,male,single,stable_increase,50m_to_100m,50m_to_70m,saver,"{""deposits"": [64], ""savings"": [172, 116, 111]}"
user_214,User 214,user214@example.com,password214,male,married,unstable,10m_to_50m,50m_to_70m,spender,"{""deposits"": [85, 100], ""savings"": [110, 179, 176, 140]}"
user_215,User 215,user215@example.com,password215,male,married,unstable,below_10m,100m_to_300m,investor,"{""deposits"": [24], ""savings"": [138, 125, 107]}"
user_216,User 216,user216@example.com,password216,female,single,decreasing,100m_to_500m,above_300m,saver,"{""deposits"": [67], ""savings"": [166]}"
user_217,User 217,user217@example.com,password217,female,married,decreasing,below_10m,50m_to_70m,investor,"{""deposits"": [87, 53, 12, 83], ""savings"": [112, 153]}"
user_218,User 218,user218@example.com,password218,male,married,unstable,50m_to_100m,above_300m,spender,"{""deposits"": [86, 65], ""savings"": []}"
user_219,User 219,user219@example.com,password219,male,single,unstable,10m_to_50m,above_300m,saver,"{""deposits"": [1, 41], ""savings"": [184, 120]}"
user_220,User 220,user220@example.com,password220,female,single,stable_increase,50m_to_100m,70m_to_100m,planner,"{""deposits"": [34, 45], ""savings"": [156, 173, 154]}"
user_221,User 221,user221@example.com,password221,male,single,stable_increase,50m_to_100m,30m_to_50m,investor,"{""deposits"": [2], ""savings"": [185]}"
user_222,User 222,user222@example.com,password222,male,married,stable_increase,above_1b,30m_to_50m,spender,"{""deposits"": [55], ""savings"": [162, 175]}"
user_223,User 223,user223@example.com,password223,male,single,unstable,100m_to_500m,30m_to_50m,saver,"{""deposits"": [25, 75], ""savings"": [198, 102, 190]}"
user_224,User 224,user224@example.com,password224,male,married,stable_increase,100m_to_500m,50m_to_70m,saver,"{""deposits"": [46, 44, 59, 8], ""savings"": [121, 155, 169]}"
user_225,User 225,user225@example.com,password225,female,married,decreasing,below_10m,100m_to_300m,spender,"{""deposits"": [], ""savings"": [159, 131, 154, 173]}"
user_226,User 226,user226@example.com,password226,female,married,decreasing,100m_to_500m,30m_to_50m,spender,"{""deposits"": [56, 92, 67], ""savings"": [121]}"
user_227,User 227,user227@example.com,password227,male,single,decreasing,below_10m,100m_to_300m,spender,"{""deposits"": [53, 79, 80], ""savings"": []}"
user_228,User 228,user228@example.com,password228,female,single,stable_increase,below_10m,70m_to_100m,investor,"{""deposits"": [97, 84, 49, 40], ""savings"": [155]}"
user_229,User 229,user229@example.com,password229,female,single,decreasing,below_10m,above_300m,saver,"{""deposits"": [], ""savings"": [165, 121]}"
user_230,User 230,user230@example.com,password230,male,single,decreasing,above_1b,100m_to_300m,investor,"{""deposits"": [16, 83, 68], ""savings"": [200, 171, 172, 151]}"
user_231,User 231,user231@example.com,password231,female,married,unstable,10m_to_50m,70m_to_100m,investor,"{""deposits"": [12], ""savings"": [140]}"
user_232,User 232,user232@example.com,password232,male,single,decreasing,below_10m,30m_to_50m,spender,"{""deposits"": [], ""savings"": []}"
user_233,User 233,user233@example.com,password233,female,single,unstable,50m_to_100m,50m_to_70m,planner,"{""deposits"": [78, 68, 37, 45], ""savings"": [174, 168, 135]}"
user_234,User 234,user234@example.com,password234,female,single,unstable,above_1b,70m_to_100m,spender,"{""deposits"": [7, 72, 91, 54], ""savings"": [171, 152, 112]}"
user_235,User 235,user235@example.com,password235,female,single,stable_increase,500m_to_1b,100m_to_300m,spender,"{""deposits"": [93, 77], ""savings"": [159, 149]}"
user_236,User 236,user236@example.com,password236,male,married,stable_increase,500m_to_1b,70m_to_100m,investor,"{""deposits"": [85, 70, 82, 14], ""savings"": [162, 144, 185, 104]}"
user_237,User 237,user237@example.com,password237,female,single,decreasing,500m_to_1b,above_300m,planner,"{""deposits"": [59, 89], ""savings"": [146, 184, 183]}"
user_238,User 238,user238@example.com,password238,male,single,unstable,100m_to_500m,70m_to_100m,saver,"{""deposits"": [13, 40, 41], ""savings"": [111]}"
user_239,User 239,user239@example.com,password239,female,single,unstable,below_10m,70m_to_100m,spender,"{""deposits"": [18, 49], ""savings"": [135]}"
user_240,User 240,user240@example.com,password240,male,single,decreasing,500m_to_1b,50m_to_70m,spender,"{""deposits"": [73], ""savings"": [139, 114]}"
user_241,User 241,user241@example.com,password241,female,married,decreasing,below_10m,50m_to_70m,saver,"{""deposits"": [23, 18], ""savings"": []}"
user_242,User 242,user242@example.com,password242,male,single,unstable,10m_to_50m,below_30m,spender,"{""deposits"": [6, 10, 21], ""savings"": [173, 148, 182]}"
user_243,User 243,user243@example.com,password243,female,married,stable_increase,500m_to_1b,above_300m,spender,"{""deposits"": [16, 60, 75, 39], ""savings"": [163, 170, 108]}"
user_244,User 244,user244@example.com,password244,female,married,stable_increase,10m_to_50m,100m_to_300m,spender,"{""deposits"": [65, 96], ""savings"": []}"
user_245,User 245,user245@example.com,password245,female,married,decreasing,100m_to_500m,above_300m,saver,"{""deposits"": [18, 78, 62], ""savings"": [169]}"
user_246,User 246,user246@example.com,password246,female,married,decreasing,50m_to_100m,above_300m,planner,"{""deposits"": [20], ""savings"": [159]}"
user_247,User 247,user247@example.com,password247,female,single,decreasing,below_10m,100m_to_300m,planner,"{""deposits"": [76, 81], ""savings"": [180, 181]}"
user_248,User 248,user248@example.com,password248,female,married,unstable,50m_to_100m,30m_to_50m,spender,"{""deposits"": [49, 29, 34, 63], ""savings"": [179, 178]}"
user_249,User 249,user249@example.com,password249,male,married,decreasing,above_1b,100m_to_300m,investor,"{""deposits"": [34, 18, 21], ""savings"": [133, 192, 179]}"
user_250,User 250,user250@example.com,password250,female,single,decreasing,above_1b,100m_to_300m,investor,"{""deposits"": [], ""savings"": [182, 133, 139]}"
user_251,User 251,user251@example.com,password251,male,single,stable_increase,500m_to_1b,below_30m,spender,"{""deposits"": [73, 26], ""savings"": [191, 141, 142]}"
user_252,User 252,user252@example.com,password252,female,married,decreasing,above_1b,above_300m,saver,"{""deposits"": [], ""savings"": [197, 118]}"
user_253,User 253,user253@example.com,password253,male,single,decreasing,500m_to_1b,30m_to_50m,investor,"{""deposits"": [], ""savings"": [125]}"
user_254,User 254,user254@example.com,password254,male,married,unstable,100m_to_500m,below_30m,investor,"{""deposits"": [25, 40], ""savings"": []}"
user_255,User 255,user255@example.com,password255,male,married,stable_increase,10m_to_50m,30m_to_50m,planner,"{""deposits"": [48, 52, 60], ""savings"": [177, 121, 116]}"
user_256,User 256,user256@example.com,password256,male,married,decreasing,50m_to_100m,30m_to_50m,saver,"{""deposits"": [83, 79, 36], ""savings"": [116, 168, 176]}"
user_257,User 257,user257@example.com,password257,male,single,decreasing,10m_to_50m,below_30m,planner,"{""deposits"": [68, 43], ""savings"": []}"
user_258,User 258,user258@example.com,password258,female,single,unstable,above_1b,70m_to_100m,investor,"{""deposits"": [84], ""savings"": []}"
user_259,User 259,user259@example.com,password259,male,single,unstable,500m_to_1b,above_300m,saver,"{""deposits"": [37], ""savings"": [117, 169, 199]}"
user_260,User 260,user260@example.com,password260,female,married,unstable,above_1b,50m_to_70m,planner,"{""deposits"": [41, 100, 94], ""savings"": []}"
user_261,User 261,user261@example.com,password261,female,married,decreasing,below_10m,70m_to_100m,investor,"{""deposits"": [66, 62], ""savings"": [107, 169, 193, 175]}"
user_262,User 262,user262@example.com,password262,female,single,stable_increase,500m_to_1b,below_30m,spender,"{""deposits"": [35, 95], ""savings"": []}"
user_263,User 263,user263@example.com,password263,male,married,unstable,below_10m,70m_to_100m,spender,"{""deposits"": [45, 91, 30, 9], ""savings"": []}"
user_264,User 264,user264@example.com,password264,male,single,decreasing,10m_to_50m,100m_to_300m,investor,"{""deposits"": [56], ""savings"": []}"
user_265,User 265,user265@example.com,password265,male,married,stable_increase,50m_to_100m,70m_to_100m,saver,"{""deposits"": [15, 52], ""savings"": [198]}"
user_266,User 266,user266@example.com,password266,female,married,unstable,below_10m,above_300m,spender,"{""deposits"": [17, 98, 59], ""savings"": [127, 183]}"
user_267,User 267,user267@example.com,password267,female,married,decreasing,below_10m,100m_to_300m,spender,"{""deposits"": [44, 92], ""savings"": [141]}"
user_268,User 268,user268@example.com,password268,female,married,unstable,below_10m,100m_to_300m,planner,"{""deposits"": [17, 44, 26], ""savings"": [110]}"
user_269,User 269,user269@example.com,password269,female,married,decreasing,500m_to_1b,70m_to_100m,spender,"{""deposits"": [98], ""savings"": []}"
user_270,User 270,user270@example.com,password270,male,married,stable_increase,below_10m,below_30m,investor,"{""deposits"": [6], ""savings"": [173]}"
user_271,User 271,user271@example.com,password271,female,married,stable_increase,100m_to_500m,30m_to_50m,saver,"{""deposits"": [99, 7, 23], ""savings"": [126, 175, 123, 181]}"
user_272,User 272,user272@example.com,password272,female,married,stable_increase,below_10m,above_300m,planner,"{""deposits"": [52, 3], ""savings"": []}"
user_273,User 273,user273@example.com,password273,male,married,decreasing,500m_to_1b,50m_to_70m,investor,"{""deposits"": [9], ""savings"": [154, 131, 108, 186]}"
user_274,User 274,user274@example.com,password274,male,married,unstable,10m_to_50m,70m_to_100m,investor,"{""deposits"": [], ""savings"": [136, 196]}"
user_275,User 275,user275@example.com,password275,male,single,decreasing,50m_to_100m,70m_to_100m,investor,"{""deposits"": [13, 85], ""savings"": [190, 145, 151, 187]}"
user_276,User 276,user276@example.com,password276,female,single,decreasing,above_1b,50m_to_70m,saver,"{""deposits"": [92, 63, 30], ""savings"": [116, 133, 118, 107]}"
user_277,User 277,user277@example.com,password277,male,single,unstable,below_10m,70m_to_100m,planner,"{""deposits"": [], ""savings"": [168, 190, 171, 130]}"
user_278,User 278,user278@example.com,password278,female,single,unstable,50m_to_100m,70m_to_100m,planner,"{""deposits"": [20], ""savings"": [197, 168]}"
user_279,User 279,user279@example.com,password279,male,married,unstable,100m_to_500m,30m_to_50m,investor,"{""deposits"": [8, 23], ""savings"": [101, 121, 199, 179]}"
user_280,User 280,user280@example.com,password280,male,married,unstable,above_1b,100m_to_300m,investor,"{""deposits"": [18, 47, 38, 20], ""savings"": [150, 163]}"
user_281,User 281,user281@example.com,password281,female,married,decreasing,100m_to_500m,100m_to_300m,spender,"{""deposits"": [37, 98, 79], ""savings"": [168, 119]}"
user_282,User 282,user282@example.com,password282,female,single,stable_increase,50m_to_100m,30m_to_50m,saver,"{""deposits"": [], ""savings"": []}"
user_283,User 283,user283@example.com,password283,female,married,unstable,50m_to_100m,below_30m,planner,"{""deposits"": [76, 24, 9, 6], ""savings"": [164, 161, 136, 126]}"
user_284,User 284,user284@example.com,password284,female,married,unstable,10m_to_50m,70m_to_100m,planner,"{""deposits"": [47, 24, 2, 45], ""savings"": []}"
user_285,User 285,user285@example.com,password285,male,single,unstable,above_1b,50m_to_70m,planner,"{""deposits"": [99], ""savings"": [169, 163, 191, 199]}"
user_286,User 286,user286@example.com,password286,female,single,decreasing,500m_to_1b,below_30m,spender,"{""deposits"": [10], ""savings"": [163, 113]}"
